user_id,age,gender,device_model,operating_system,youtube_mins_daily,social_media_mins_daily,gaming_mins_daily,productivity_mins_daily,streaming_mins_daily,total_app_usage_mins,screen_on_hours,battery_drain_mah,data_usage_mb,num_apps_installed,peak_usage_hour,night_usage_pct,app_switches_per_hour,avg_session_duration_mins,num_sessions_daily,user_profile,age_group
679,61,Male,iPhone 15,iOS,24.5,174.1,10.9,19.5,28.0,256.9,4.81,1139,1332,41,19,0.254,5.4,17.8,14,social_butterfly,45+
680,16,Female,iPhone SE,iOS,82.0,59.0,79.0,87.8,90.9,398.7,7.36,1291,2860,61,12,0.207,11.7,34.7,11,mixed_user,<18
681,27,Female,iPhone 13,iOS,76.6,65.5,45.8,61.0,93.6,342.5,6.33,1173,2801,45,13,0.134,12.2,30.1,11,mixed_user,26-35
682,63,Male,OnePlus 11,Android,3.7,169.4,31.4,57.3,51.9,313.7,6.07,1125,1511,71,21,0.102,11.2,12.4,25,social_butterfly,45+
683,31,Female,OnePlus 11,Android,40.6,14.8,162.5,4.9,58.4,281.3,6.08,1149,1917,57,23,0.442,5.4,52.5,5,gamer,26-35
684,17,Male,OnePlus 11,Android,77.3,49.9,352.8,1.8,61.6,543.3,10.35,1742,2905,78,21,0.366,5.5,87.4,6,gamer,<18
685,40,Female,Samsung Galaxy S22,Android,86.7,160.5,39.6,21.5,44.8,353.3,6.51,1339,2372,50,20,0.113,7.3,13.1,27,social_butterfly,36-45
686,31,Male,Samsung Galaxy A54,Android,31.1,194.3,47.0,23.1,75.7,371.1,6.94,1371,2309,63,19,0.11,10.4,19.3,19,social_butterfly,26-35
687,47,Male,Xiaomi Redmi Note 12,Android,60.8,46.3,47.7,128.5,46.1,329.4,6.56,1250,1837,67,19,0.152,14.7,17.8,18,mixed_user,45+
688,55,Male,Samsung Galaxy S23,Android,29.9,16.2,9.7,245.1,0.0,300.8,6.25,1143,644,32,15,0.104,8.8,15.7,19,productivity_focused,45+
689,54,Male,Google Pixel 8,Android,160.6,49.0,23.5,5.7,66.4,305.1,6.56,1095,3252,72,20,0.287,8.6,35.8,8,content_consumer,45+
690,19,Male,Motorola Edge 40,Android,71.4,49.6,25.7,76.4,21.9,245.0,4.76,858,1566,52,16,0.077,6.1,27.3,8,productivity_focused,18-25
691,49,Female,iPhone 13,iOS,66.9,43.4,28.0,96.9,42.3,277.5,5.59,1132,1818,44,9,0.274,13.5,23.0,12,mixed_user,45+
692,13,Male,Samsung Galaxy S23,Android,56.9,122.4,408.0,25.2,85.1,697.6,12.42,2073,3213,90,21,0.386,3.8,77.7,8,gamer,<18
693,30,Male,Motorola Edge 40,Android,47.0,192.6,17.8,3.8,54.8,316.0,5.97,1186,2132,64,13,0.119,10.4,17.6,17,social_butterfly,26-35
694,51,Male,iPhone 15,iOS,62.9,82.7,66.7,7.4,48.7,268.5,5.06,1167,2038,78,17,0.164,8.5,36.2,7,mixed_user,45+
695,45,Male,Realme 11 Pro,Android,38.6,54.9,7.7,177.7,22.3,301.3,5.52,969,1164,42,16,0.069,6.0,27.4,10,productivity_focused,36-45
696,57,Male,Motorola Edge 40,Android,21.5,33.3,6.3,144.6,12.7,218.3,4.24,891,702,52,15,0.081,7.0,29.9,7,productivity_focused,45+
697,54,Female,iPhone 14,iOS,60.1,33.4,236.8,19.3,74.2,423.8,8.47,1529,2486,54,23,0.383,4.6,62.9,6,gamer,45+
698,20,Male,Motorola Edge 40,Android,33.7,0.0,407.3,15.5,34.4,490.8,9.07,1448,1887,52,20,0.282,4.7,62.0,7,gamer,18-25
699,41,Female,Motorola Edge 40,Android,4.4,66.5,2.4,173.4,51.2,298.0,6.02,1191,1230,33,11,0.098,9.2,36.9,8,productivity_focused,36-45
700,64,Male,Google Pixel 8,Android,0.0,74.3,67.2,65.5,64.8,271.8,5.86,1048,1520,65,12,0.131,10.9,12.9,21,mixed_user,45+
701,34,Female,iPhone SE,iOS,275.3,75.0,20.3,19.8,92.5,483.0,9.27,1621,5102,78,21,0.135,11.8,18.2,26,content_consumer,26-35
702,26,Male,OnePlus 11,Android,136.3,24.8,23.8,29.7,50.6,265.1,5.84,1145,2708,72,23,0.114,10.9,37.7,7,content_consumer,26-35
703,59,Female,OnePlus 11,Android,55.9,1.8,226.5,28.0,0.0,312.2,6.54,1008,1280,83,20,0.282,2.2,50.2,6,gamer,45+
704,18,Male,Google Pixel 8,Android,20.7,34.1,8.7,228.7,22.8,314.9,6.0,1192,937,56,9,0.142,9.1,32.0,9,productivity_focused,<18
705,21,Female,iPhone 13,iOS,36.9,63.3,308.7,3.7,76.0,488.5,9.36,1436,2532,89,21,0.408,3.6,49.0,9,gamer,18-25
706,27,Female,Realme 11 Pro,Android,13.6,37.5,7.8,167.0,26.9,252.8,5.27,984,938,54,9,0.067,5.8,16.6,15,productivity_focused,26-35
707,36,Male,Samsung Galaxy S22,Android,72.4,126.3,16.9,15.4,0.9,231.9,4.95,948,1467,45,18,0.117,7.6,13.2,17,social_butterfly,36-45
708,52,Female,Samsung Galaxy S23,Android,38.1,20.3,113.3,24.9,63.8,260.3,5.21,1069,1808,78,21,0.383,4.2,56.0,4,gamer,45+
709,31,Female,OnePlus 11,Android,40.7,218.6,45.4,12.4,10.7,327.8,6.34,1248,1523,69,18,0.139,9.8,18.5,17,social_butterfly,26-35
710,16,Male,OnePlus 11,Android,265.7,139.1,15.5,10.5,160.7,591.4,11.05,1825,6131,44,9,0.159,10.2,18.3,32,content_consumer,<18
711,64,Male,OnePlus 11,Android,19.8,143.1,14.5,32.5,51.1,261.0,5.09,1035,1543,79,21,0.122,7.8,12.6,20,social_butterfly,45+
712,17,Female,iPhone SE,iOS,110.7,42.2,55.1,127.6,14.6,350.2,6.55,1082,1954,61,21,0.222,8.8,20.6,17,mixed_user,<18
713,57,Male,iPhone 13,iOS,168.8,14.8,18.5,31.3,65.4,298.7,6.33,1030,3294,47,22,0.278,11.2,12.5,23,content_consumer,45+
714,45,Female,Samsung Galaxy S22,Android,35.2,19.8,265.8,2.0,12.7,335.6,6.66,1139,1399,67,22,0.375,4.1,54.0,6,gamer,36-45
715,64,Male,Samsung Galaxy S23,Android,47.0,58.4,154.4,27.3,52.7,339.7,6.33,1249,1983,69,23,0.442,2.8,75.3,4,gamer,45+
716,37,Female,Google Pixel 8,Android,45.6,62.5,53.1,44.2,67.5,272.8,5.15,1009,1988,67,8,0.204,14.1,21.9,12,mixed_user,36-45
717,33,Female,iPhone 14,iOS,81.4,294.0,33.2,42.0,43.3,493.8,9.7,1686,2701,74,13,0.18,8.7,19.1,25,social_butterfly,26-35
718,57,Male,Samsung Galaxy S23,Android,34.6,33.9,6.2,84.3,10.5,169.5,3.77,888,897,54,14,0.063,8.9,12.2,13,productivity_focused,45+
719,17,Male,Motorola Edge 40,Android,41.2,206.7,51.1,6.0,17.7,322.8,6.41,1261,1626,45,19,0.215,7.0,11.3,28,social_butterfly,<18
720,61,Female,iPhone 14,iOS,5.5,17.8,10.6,261.1,17.2,312.2,6.33,1077,727,45,9,0.1,10.0,11.9,26,productivity_focused,45+
721,15,Male,Xiaomi 13,Android,226.7,49.9,58.7,15.9,75.8,427.1,8.4,1382,4323,72,21,0.204,9.9,36.0,11,content_consumer,<18
722,44,Female,iPhone 14,iOS,27.1,263.8,32.7,19.7,53.1,396.3,7.34,1411,2070,47,21,0.296,10.9,11.2,35,social_butterfly,36-45
723,53,Female,Samsung Galaxy A54,Android,131.8,67.0,25.8,19.1,131.7,375.3,7.71,1172,3970,73,21,0.226,6.8,24.3,15,content_consumer,45+
724,21,Male,iPhone SE,iOS,66.1,287.7,71.3,71.0,18.7,514.8,9.91,1614,2261,79,18,0.228,6.2,13.4,38,social_butterfly,18-25
725,58,Male,Motorola Edge 40,Android,51.9,71.6,20.9,50.7,98.3,293.3,5.77,1225,2483,63,18,0.264,12.2,28.3,10,mixed_user,45+
726,40,Male,iPhone SE,iOS,32.8,45.5,118.7,12.1,35.0,244.2,5.55,892,1373,56,21,0.381,3.9,72.1,3,gamer,36-45
727,26,Male,iPhone 15,iOS,13.5,179.8,9.2,20.8,36.1,259.5,5.29,961,1407,54,19,0.186,10.8,5.3,49,social_butterfly,26-35
728,57,Male,Xiaomi Redmi Note 12,Android,39.0,56.0,4.6,60.3,29.2,189.1,4.23,734,1261,62,20,0.213,8.3,12.0,15,mixed_user,45+
729,29,Male,Google Pixel 8,Android,65.3,36.0,289.5,13.2,38.9,443.0,8.46,1588,2112,53,21,0.332,5.5,34.0,13,gamer,26-35
730,13,Male,iPhone 13,iOS,138.3,101.0,86.0,93.7,146.8,565.9,10.09,1628,4433,74,23,0.243,10.5,17.2,32,mixed_user,<18
731,54,Female,Samsung Galaxy A54,Android,159.5,14.3,6.3,36.0,60.3,276.4,5.65,1067,3026,67,23,0.11,9.6,35.0,7,content_consumer,45+
732,41,Female,iPhone 15,iOS,43.0,25.6,25.0,166.4,0.0,260.0,4.93,950,786,58,16,0.107,8.0,21.8,11,productivity_focused,36-45
733,26,Female,Samsung Galaxy S23,Android,48.0,68.0,119.4,134.7,0.0,370.0,6.85,1276,1273,46,14,0.216,12.4,35.2,10,mixed_user,26-35
734,25,Male,Samsung Galaxy A54,Android,186.8,75.7,21.4,9.9,98.4,392.2,7.52,1288,4107,54,18,0.163,11.9,33.5,11,content_consumer,18-25
735,40,Male,Xiaomi Redmi Note 12,Android,88.4,16.7,31.1,26.8,64.5,227.5,4.44,839,2308,63,21,0.105,14.8,38.9,5,mixed_user,36-45
736,31,Male,Xiaomi Redmi Note 12,Android,71.9,147.8,0.1,14.8,0.0,234.6,5.04,1083,1428,47,12,0.155,11.1,18.4,12,social_butterfly,26-35
737,50,Female,iPhone SE,iOS,17.2,43.6,27.7,34.6,79.4,202.5,4.06,804,1676,57,17,0.292,12.2,31.4,6,mixed_user,45+
738,22,Female,iPhone SE,iOS,22.5,229.0,11.9,12.2,0.0,275.6,5.88,976,1072,54,20,0.291,8.7,6.7,41,social_butterfly,18-25
739,38,Male,iPhone 13,iOS,80.3,46.3,315.9,11.1,70.2,523.8,9.88,1720,2869,95,21,0.357,3.9,31.2,16,gamer,36-45
740,33,Male,Realme 11 Pro,Android,72.3,60.0,75.6,19.1,86.9,313.9,6.21,1156,2628,50,20,0.246,9.6,11.5,27,content_consumer,26-35
741,53,Female,Xiaomi Redmi Note 12,Android,38.8,50.0,223.0,28.3,18.0,358.0,6.85,1261,1439,52,23,0.312,2.8,51.8,6,gamer,45+
742,14,Male,iPhone SE,iOS,17.7,54.7,24.7,160.6,35.7,293.5,5.65,1202,1189,33,15,0.091,10.2,10.1,29,productivity_focused,<18
743,41,Female,Samsung Galaxy A54,Android,68.5,76.1,211.7,20.4,34.9,411.5,8.17,1252,2131,91,22,0.403,3.4,82.3,4,gamer,36-45
744,54,Female,Motorola Edge 40,Android,60.7,24.6,24.4,71.8,16.3,197.9,4.28,835,1222,75,14,0.246,10.4,29.5,6,mixed_user,45+
745,56,Male,iPhone SE,iOS,52.4,63.8,58.7,99.3,57.6,331.8,6.73,1280,2005,44,16,0.251,14.1,33.9,9,mixed_user,45+
746,14,Male,iPhone 13,iOS,116.3,298.8,68.5,30.3,39.7,553.6,10.0,1817,3217,79,20,0.178,8.0,10.7,51,social_butterfly,<18
747,39,Male,Xiaomi Redmi Note 12,Android,52.9,44.1,24.0,169.6,24.4,315.0,6.37,1075,1405,49,10,0.133,5.2,11.9,26,productivity_focused,36-45
748,33,Female,iPhone 15,iOS,0.0,53.3,34.9,157.0,33.9,279.1,5.59,1013,942,36,16,0.097,6.3,36.3,7,productivity_focused,26-35
749,14,Female,Samsung Galaxy S22,Android,47.3,59.4,490.7,18.4,39.1,654.8,12.27,1847,2433,58,20,0.382,5.1,78.9,8,gamer,<18
750,15,Male,Motorola Edge 40,Android,21.5,52.3,99.0,68.2,77.6,318.6,6.61,1054,1885,58,13,0.164,9.4,25.3,12,mixed_user,<18
751,20,Female,Realme 11 Pro,Android,165.9,42.1,0.6,12.3,134.1,355.1,7.25,1127,4331,75,10,0.112,11.9,15.6,22,content_consumer,18-25
752,55,Female,iPhone SE,iOS,53.4,40.0,63.4,102.4,52.3,311.4,5.74,1017,1914,76,8,0.232,14.3,20.4,15,mixed_user,45+
753,40,Female,iPhone 15,iOS,217.8,42.3,5.2,14.0,77.9,357.2,6.97,1238,4098,65,11,0.217,11.7,16.9,21,content_consumer,36-45
754,50,Female,Motorola Edge 40,Android,34.9,141.6,25.4,59.9,45.0,306.8,5.93,1232,1712,63,18,0.299,10.4,19.6,15,social_butterfly,45+
755,32,Female,Xiaomi 13,Android,25.8,161.9,36.7,27.1,37.1,288.6,5.72,977,1518,68,18,0.221,8.3,12.4,23,social_butterfly,26-35
756,27,Female,Samsung Galaxy S23,Android,242.0,14.4,39.5,30.4,76.3,402.6,7.51,1503,4291,59,10,0.165,6.8,13.4,29,content_consumer,26-35
757,54,Female,OnePlus 11,Android,83.8,88.8,19.9,0.0,140.2,332.7,6.89,1185,3535,50,22,0.241,9.5,26.7,12,content_consumer,45+
758,14,Male,iPhone 14,iOS,71.5,98.8,12.9,160.7,35.0,379.0,7.41,1243,1964,45,14,0.106,6.5,15.4,24,productivity_focused,<18
759,54,Male,iPhone 14,iOS,119.5,63.7,28.9,15.4,83.8,311.3,5.71,1090,3131,65,10,0.285,8.2,19.5,16,content_consumer,45+
760,46,Female,iPhone 15,iOS,53.1,88.7,43.5,75.1,17.1,277.5,6.11,1002,1484,67,22,0.197,12.0,24.2,11,mixed_user,45+
761,61,Male,iPhone SE,iOS,71.5,17.4,260.3,0.0,25.7,374.8,7.64,1405,1912,95,21,0.445,3.2,43.7,8,gamer,45+
762,64,Male,OnePlus 11,Android,47.1,137.5,8.6,13.8,58.0,265.0,5.14,1078,2016,55,19,0.202,5.7,18.9,14,social_butterfly,45+
763,47,Male,Samsung Galaxy S22,Android,37.4,9.3,156.1,4.5,62.5,269.9,5.78,983,1846,91,22,0.381,5.4,37.8,7,gamer,45+
764,46,Male,Samsung Galaxy S23,Android,15.1,111.5,9.4,36.4,7.1,179.6,3.82,930,731,62,12,0.119,7.6,9.2,19,social_butterfly,45+
765,52,Female,Motorola Edge 40,Android,31.6,67.1,73.8,74.9,75.7,323.0,6.76,1216,2099,56,9,0.168,8.1,20.7,15,mixed_user,45+
766,60,Male,iPhone 14,iOS,42.2,158.4,23.7,35.7,16.3,276.3,5.3,1159,1343,73,19,0.216,11.8,12.1,22,social_butterfly,45+
767,43,Male,Samsung Galaxy A54,Android,11.3,14.5,12.2,166.5,30.0,234.5,4.66,1039,844,44,14,0.062,9.5,38.3,6,productivity_focused,36-45
768,59,Male,Samsung Galaxy S23,Android,10.3,112.0,17.3,29.3,26.8,195.8,4.16,876,1106,40,12,0.203,10.8,12.0,16,social_butterfly,45+
769,24,Male,iPhone 13,iOS,18.9,32.4,0.0,169.6,18.9,239.8,5.03,923,832,39,9,0.142,6.1,16.3,14,productivity_focused,18-25
770,46,Female,Google Pixel 8,Android,63.9,81.5,9.0,9.0,12.6,176.0,4.32,732,1368,79,20,0.2,11.2,11.0,15,social_butterfly,45+
771,13,Female,Google Pixel 8,Android,163.6,40.1,11.4,16.2,174.1,405.3,8.04,1274,4878,48,17,0.284,10.4,35.2,11,content_consumer,<18
772,28,Female,iPhone SE,iOS,47.3,129.8,13.1,8.1,30.8,229.1,4.42,885,1638,65,13,0.224,5.3,17.8,12,social_butterfly,26-35
773,39,Male,Samsung Galaxy A54,Android,68.6,209.8,50.0,26.4,55.6,410.4,8.27,1350,2594,49,21,0.11,10.1,5.9,69,social_butterfly,36-45
774,26,Male,Samsung Galaxy A54,Android,46.1,36.0,12.1,207.8,10.3,312.3,6.47,1087,1091,40,9,0.136,10.2,10.7,29,productivity_focused,26-35
775,62,Female,Samsung Galaxy S23,Android,37.8,58.0,83.6,25.3,15.8,220.5,4.75,1040,1234,49,16,0.295,13.3,25.6,8,mixed_user,45+
776,34,Female,Xiaomi 13,Android,23.5,208.2,28.4,38.3,8.3,306.7,5.94,997,1282,63,18,0.252,8.9,15.4,19,social_butterfly,26-35
777,19,Male,Google Pixel 8,Android,43.3,26.2,6.4,123.3,21.6,220.9,5.1,778,1144,55,10,0.071,8.4,33.7,6,productivity_focused,18-25
778,35,Female,Xiaomi Redmi Note 12,Android,107.6,88.6,60.0,93.9,32.7,382.8,7.15,1201,2386,65,16,0.215,9.9,20.5,18,mixed_user,26-35
779,40,Male,Google Pixel 8,Android,13.5,202.5,59.7,14.0,0.0,289.8,5.41,1011,1007,48,21,0.149,8.7,7.0,41,social_butterfly,36-45
780,41,Female,Samsung Galaxy S23,Android,27.4,73.1,39.6,24.3,56.8,221.2,4.86,812,1544,72,22,0.231,8.9,24.0,9,content_consumer,36-45
781,62,Female,OnePlus 11,Android,48.5,0.0,4.8,210.7,21.7,285.7,5.51,958,1166,53,15,0.068,9.2,13.6,20,productivity_focused,45+
782,32,Male,Xiaomi Redmi Note 12,Android,12.4,149.8,30.5,46.9,16.5,256.1,5.34,966,1125,56,20,0.104,9.9,15.8,16,social_butterfly,26-35
783,20,Female,Xiaomi 13,Android,90.3,72.3,229.7,25.1,80.1,497.5,9.09,1534,3096,63,20,0.308,3.7,36.4,13,gamer,18-25
784,34,Male,iPhone 13,iOS,45.6,56.2,53.6,24.2,99.1,278.7,5.79,1034,2404,65,22,0.127,11.5,32.7,8,mixed_user,26-35
785,26,Male,OnePlus 11,Android,115.6,32.6,162.7,3.6,55.0,369.4,7.22,1276,2765,76,21,0.396,4.4,33.6,10,gamer,26-35
786,53,Female,Motorola Edge 40,Android,39.3,58.2,33.6,96.6,40.7,268.5,5.81,1084,1432,60,9,0.272,11.5,24.2,11,mixed_user,45+
787,22,Male,Xiaomi 13,Android,43.3,236.0,57.6,31.6,47.0,415.7,7.79,1530,2159,63,13,0.212,9.4,11.3,36,social_butterfly,18-25
788,38,Male,Samsung Galaxy S23,Android,183.6,44.6,35.2,38.7,152.1,454.2,8.3,1565,4879,51,20,0.213,10.7,29.3,15,content_consumer,36-45
789,58,Male,Samsung Galaxy S22,Android,18.4,29.3,265.5,25.1,54.8,393.1,7.46,1338,1725,68,22,0.338,2.0,35.9,10,gamer,45+
790,53,Female,Samsung Galaxy S22,Android,173.4,19.2,2.3,27.0,149.0,370.8,6.83,1393,4568,43,18,0.202,8.0,32.8,11,content_consumer,45+
791,25,Female,Samsung Galaxy S22,Android,257.8,57.6,34.3,18.6,139.5,507.8,9.44,1577,5555,66,11,0.244,5.2,21.6,23,content_consumer,18-25
792,24,Male,iPhone 13,iOS,32.3,31.1,5.5,177.6,4.5,251.0,5.48,869,783,30,9,0.073,10.2,26.1,9,productivity_focused,18-25
793,25,Female,Samsung Galaxy A54,Android,64.9,162.2,35.7,41.6,40.0,344.4,6.94,1191,2082,55,18,0.186,11.2,17.1,20,social_butterfly,18-25
794,45,Female,Xiaomi Redmi Note 12,Android,26.2,40.1,22.9,268.7,28.0,385.9,6.95,1209,1088,42,16,0.063,9.4,27.5,14,productivity_focused,36-45
795,29,Male,iPhone SE,iOS,19.4,43.0,32.4,28.0,57.6,180.3,4.49,945,1474,59,13,0.198,13.0,30.3,5,mixed_user,26-35
796,62,Male,iPhone 13,iOS,52.6,19.4,112.6,13.7,17.8,216.2,4.37,914,1305,54,22,0.261,2.1,32.4,6,gamer,45+
797,61,Female,Xiaomi 13,Android,55.7,52.0,52.2,75.8,85.0,320.7,6.37,1138,2366,50,21,0.167,9.3,29.8,10,mixed_user,45+
798,17,Male,iPhone SE,iOS,109.0,63.4,343.1,20.1,83.0,618.5,11.17,1749,3603,56,21,0.405,2.4,37.0,16,gamer,<18
799,64,Female,Samsung Galaxy S22,Android,27.5,26.1,175.3,29.7,86.8,345.4,6.69,1247,2220,70,23,0.395,4.9,67.3,5,gamer,45+
800,22,Female,Xiaomi Redmi Note 12,Android,111.5,78.9,46.0,145.3,51.3,433.1,7.9,1430,2610,52,19,0.241,11.2,20.4,21,mixed_user,18-25
801,53,Male,Xiaomi 13,Android,32.5,58.1,104.8,27.5,27.1,250.0,4.81,1072,1392,65,21,0.342,2.7,38.6,6,gamer,45+
802,13,Male,iPhone SE,iOS,8.0,49.4,339.1,3.2,35.0,434.6,7.86,1304,1626,83,21,0.259,6.0,79.0,5,gamer,<18
803,41,Female,Samsung Galaxy S22,Android,21.7,89.4,78.4,0.0,30.0,219.5,4.24,1044,1321,74,9,0.176,13.0,13.2,16,mixed_user,36-45
804,33,Female,Samsung Galaxy S22,Android,27.7,159.4,35.7,33.7,30.8,287.3,5.68,1188,1419,57,13,0.29,8.7,5.5,52,social_butterfly,26-35
805,19,Male,iPhone 15,iOS,85.2,71.8,290.9,11.6,15.4,474.9,8.91,1605,2152,71,22,0.432,3.5,58.1,8,gamer,18-25
806,64,Male,iPhone 15,iOS,25.0,177.7,12.7,56.5,0.0,272.0,6.01,1063,972,40,21,0.198,11.1,9.9,27,social_butterfly,45+
807,19,Male,iPhone 15,iOS,37.8,153.4,39.7,0.0,73.2,304.2,6.22,1037,2203,51,19,0.282,8.5,13.0,23,social_butterfly,18-25
808,36,Female,Realme 11 Pro,Android,69.7,34.0,2.8,170.6,44.0,321.1,6.0,1118,1854,35,14,0.118,11.2,31.0,10,productivity_focused,36-45
809,34,Male,Realme 11 Pro,Android,36.5,183.1,22.1,25.5,34.1,301.3,6.16,993,1732,68,20,0.256,9.1,19.0,15,social_butterfly,26-35
810,23,Male,iPhone 13,iOS,82.7,81.4,68.4,96.6,31.9,361.0,7.37,1105,2023,79,23,0.136,13.9,16.6,21,mixed_user,18-25
811,59,Male,Realme 11 Pro,Android,54.3,120.4,28.0,29.6,9.1,241.5,5.41,999,1318,79,20,0.165,6.3,15.0,16,social_butterfly,45+
812,33,Female,Xiaomi 13,Android,16.5,25.3,182.9,31.5,27.4,283.6,5.87,1173,1257,97,23,0.254,4.9,59.6,4,gamer,26-35
813,42,Female,Realme 11 Pro,Android,34.5,5.3,24.5,132.6,43.8,240.7,5.19,1097,1292,30,14,0.102,8.4,22.1,10,productivity_focused,36-45
814,45,Female,iPhone 15,iOS,174.6,24.5,62.1,36.0,89.8,387.0,7.06,1401,3725,41,8,0.116,7.8,11.3,34,content_consumer,36-45
815,23,Male,iPhone 13,iOS,25.0,57.7,28.8,144.0,23.0,278.6,5.97,1083,1039,44,11,0.089,7.0,13.7,20,productivity_focused,18-25
816,20,Female,Xiaomi 13,Android,112.0,98.6,64.9,93.6,59.4,428.5,8.15,1393,2764,45,21,0.151,11.9,19.2,22,mixed_user,18-25
817,58,Male,iPhone 15,iOS,32.5,50.8,234.6,0.0,78.3,396.2,7.26,1228,2259,83,22,0.436,4.7,62.5,6,gamer,45+
818,20,Female,Samsung Galaxy S22,Android,150.5,4.8,18.2,28.9,98.7,301.0,5.76,984,3549,58,18,0.187,6.7,16.0,18,content_consumer,18-25
819,56,Male,OnePlus 11,Android,39.0,25.6,193.8,21.6,0.0,279.9,5.84,1005,1061,68,21,0.253,5.9,42.0,6,gamer,45+
820,51,Female,iPhone 13,iOS,125.2,39.4,29.6,27.3,130.2,351.7,7.1,1343,3783,76,11,0.272,8.1,33.2,10,content_consumer,45+
821,22,Female,Samsung Galaxy S22,Android,0.0,55.1,36.1,161.2,6.3,258.7,5.35,1065,607,55,15,0.079,10.7,38.2,6,productivity_focused,18-25
822,30,Male,Samsung Galaxy A54,Android,156.7,63.2,21.6,14.5,55.4,311.4,6.37,1094,3136,79,13,0.197,7.1,32.6,9,content_consumer,26-35
823,16,Male,Samsung Galaxy S22,Android,34.7,161.3,33.0,7.9,64.5,301.4,6.33,1163,2053,75,12,0.19,7.9,16.4,18,social_butterfly,<18
824,60,Female,iPhone 13,iOS,186.9,67.2,39.9,11.1,32.8,337.9,6.81,1103,3141,60,20,0.173,11.0,25.1,13,content_consumer,45+
825,53,Female,Samsung Galaxy S22,Android,14.0,6.2,0.9,157.4,10.4,188.9,4.57,830,510,37,9,0.091,5.8,36.5,5,productivity_focused,45+
826,41,Male,Samsung Galaxy S22,Android,133.9,66.0,39.2,25.3,36.5,300.9,5.98,1035,2524,71,15,0.199,7.0,26.9,11,content_consumer,36-45
827,56,Female,Samsung Galaxy A54,Android,74.5,44.8,20.7,18.2,85.7,244.0,4.64,961,2419,72,18,0.23,5.5,17.7,13,content_consumer,45+
828,19,Female,iPhone 13,iOS,73.5,87.5,250.6,22.8,15.0,449.4,8.31,1343,1968,86,20,0.353,4.3,31.1,14,gamer,18-25
829,42,Male,Motorola Edge 40,Android,19.1,190.7,68.4,32.4,26.2,336.7,7.06,1327,1540,54,21,0.267,10.1,18.3,18,social_butterfly,36-45
830,17,Male,iPhone 13,iOS,81.5,14.0,57.9,25.2,61.9,240.5,5.29,1052,2218,70,22,0.184,10.7,25.1,9,mixed_user,<18
831,27,Female,Samsung Galaxy A54,Android,8.0,41.9,21.3,180.3,38.8,290.4,5.59,1089,1017,55,9,0.071,9.9,32.2,9,productivity_focused,26-35
832,33,Female,Samsung Galaxy S23,Android,56.6,349.5,35.5,23.7,48.2,513.4,9.37,1711,2680,40,12,0.217,6.2,5.8,89,social_butterfly,26-35
833,36,Male,Samsung Galaxy S23,Android,23.8,42.4,8.9,220.0,29.8,324.9,6.17,1063,1185,48,16,0.1,8.3,36.0,9,productivity_focused,36-45
834,39,Female,Xiaomi Redmi Note 12,Android,127.7,101.4,68.8,31.9,98.5,428.3,7.82,1361,3615,40,9,0.255,11.4,21.0,20,mixed_user,36-45
835,23,Male,Xiaomi 13,Android,44.0,64.6,7.0,240.6,41.4,397.7,7.54,1400,1537,51,10,0.08,8.3,29.9,13,productivity_focused,18-25
836,18,Female,iPhone 14,iOS,36.8,43.7,13.6,176.4,39.8,310.4,6.42,979,1352,30,11,0.095,7.5,27.4,11,productivity_focused,<18
837,36,Female,Realme 11 Pro,Android,185.0,50.0,23.4,21.2,91.6,371.2,6.73,1268,3909,64,15,0.28,5.8,17.3,21,content_consumer,36-45
838,60,Male,OnePlus 11,Android,158.0,86.2,0.0,0.0,141.2,385.4,7.0,1171,4392,46,17,0.18,5.4,15.6,24,content_consumer,45+
839,25,Male,Google Pixel 8,Android,27.6,41.9,424.4,3.5,27.6,525.0,9.73,1771,1787,78,23,0.252,3.3,40.6,12,gamer,18-25
840,23,Male,Xiaomi Redmi Note 12,Android,55.4,180.3,41.0,46.7,6.3,329.7,6.46,1314,1510,53,12,0.168,9.6,14.9,22,social_butterfly,18-25
841,23,Male,iPhone 15,iOS,77.0,316.1,65.6,16.0,48.6,523.4,10.07,1582,2880,53,12,0.175,6.8,10.0,52,social_butterfly,18-25
842,20,Female,iPhone 15,iOS,37.5,207.6,25.4,62.9,36.0,369.3,7.03,1155,1856,70,18,0.216,7.1,19.3,19,social_butterfly,18-25
843,28,Male,Samsung Galaxy A54,Android,37.0,65.1,0.0,191.0,27.6,320.8,6.12,1217,1206,36,9,0.117,6.4,26.8,11,productivity_focused,26-35
844,59,Male,Realme 11 Pro,Android,0.0,180.5,12.9,72.6,56.7,322.8,6.4,1305,1531,48,18,0.138,8.8,6.8,47,social_butterfly,45+
845,64,Female,Realme 11 Pro,Android,50.0,35.4,69.6,69.3,48.2,272.6,5.45,1020,1799,46,20,0.228,9.4,37.1,7,mixed_user,45+
846,44,Female,iPhone 14,iOS,159.0,73.5,6.4,18.9,123.5,381.4,6.96,1158,4203,55,17,0.292,8.8,24.2,15,content_consumer,36-45
847,26,Male,iPhone 13,iOS,65.2,90.7,44.3,33.6,2.8,236.7,5.06,961,1271,48,21,0.285,11.5,29.6,7,mixed_user,26-35
848,28,Female,iPhone 13,iOS,97.5,43.5,40.0,17.8,72.7,271.5,5.1,991,2603,73,17,0.179,10.8,29.5,9,mixed_user,26-35
